municipio,provincia,bounding_box1_x,bounding_box1_y,bounding_box2_x,bounding_box2_y
Olite,Navarra,-1.738245964050236,42.5093002319337,-1.620708942413273,42.380832672119254
Hiriberri,Navarra,-1.255319952964783,42.97964859008789,-1.167036056518555,42.927909851074276
Ochagavía,Navarra,-1.169597029685974,43.02121734619146,-0.970858991146031,42.89537048339855
Urroz,Navarra,-1.483319997787476,42.79338073730469,-1.421980023384094,42.75893783569336
Berrioplano,Navarra,-1.728356957435608,42.893253326416016,-1.712790966033878,42.885616302490234
Banyeres de Mariola,Alicante,-0.745687007904053,38.759479522705135,-0.617990016937256,38.657150268554744
Castalla,Alicante,-0.774385988712311,38.611331939697315,-0.556600987911224,38.49524307250971
Benilloba,Alicante,-0.417174994945526,38.72625350952148,-0.37407198548317,38.68867492675787
Beniardá,Alicante,-0.247785001993179,38.71604919433594,-0.164606004953384,38.67623901367193
Azuébar,Castellón,-0.397794991731644,39.88050079345703,-0.329578995704651,39.81790542602545
Pavías,Castellón,-0.515762984752598,39.992485046386776,-0.447483003139496,39.95489883422863
Segorbe,Castellón,-0.530529975891113,39.87874221801763,-0.385805010795536,39.71472549438482
Albalat dels Tarongers,Valencia,-0.392910987138748,39.71803283691412,-0.311073988676071,39.624279022216854
Canet d'En Berenguer,Valencia,-0.237479001283646,39.6894645690918,-0.201527997851372,39.67152786254883
Quart de les Valls,Valencia,-0.310889989137593,39.75968170166027,-0.264385998248997,39.730556488037166
Marines,Valencia,-0.588167011737823,39.756740570068466,-0.491100996732655,39.66234970092768
Náquera,Valencia,-0.463497996330204,39.67407226562494,-0.36715900897974,39.59254837036133
Rocafort,Valencia,-0.430141001939717,39.55398559570318,-0.395888000726643,39.52112579345703
Picanya,Valencia,-0.456847995519581,39.4525413513183,-0.41967698931694,39.412651062011776
Fuenterrobles,Valencia,-1.417335033416691,39.61555862426769,-1.322350025177002,39.53521728515619
Benifaió,Valencia,-0.487080991268158,39.30652236938482,-0.413964003324395,39.25732803344732
Rafelguaraf,Valencia,-0.475935995578709,39.0748062133789,-0.382995009422302,39.02921676635748
Llaurí,Valencia,-0.325987011194172,39.17615509033209,-0.30508700013155,39.15742111206066
Rugat,Valencia,-0.376159995794296,38.89231872558594,-0.348084986209869,38.863246917724666
Casas de Don Pedro,Badajoz,-5.378376960754338,39.33332443237299,-5.255394935607909,39.0655746459962
Aljucén,Badajoz,-6.367547035217171,39.077636718750114,-6.305445194244384,39.03388977050787
Carmonita,Badajoz,-6.399281978607121,39.1866912841798,-6.307427883148193,39.11568832397472
Tahal,Almería,-2.362358093261662,37.27643585205084,-2.209600925445557,37.10858154296881
Alsodux,Almería,-2.703218936920166,37.07270431518566,-2.671962976455632,37.0337295532226
Beires,Almería,-2.851425886154175,37.08363723754883,-2.768877983093204,37.00465011596674
Castellar de la Frontera,Cádiz,-5.579856872558537,36.3731040954591,-5.353812217712346,36.24055862426752
Rota,Cádiz,-6.42070293426508,36.733520507812436,-6.296173095703068,36.61458206176769
Grazalema,Cádiz,-5.501366138458252,36.819442749023494,-5.290791988372803,36.72058486938488
Montemayor,Córdoba,-4.723944187164307,37.69990539550787,-4.591790199279727,37.61457824707031
Alcaracejos,Córdoba,-4.99858379364008,38.42911529541026,-4.876532077789306,38.176670074463004
Fuente Obejuna,Córdoba,-5.584943771362304,38.460220336914176,-5.26748085021967,38.118648529052784
Puebla de Don Fadrique,Granada,-2.585827112197876,38.05644989013666,-2.207566022872811,37.78933715820318
Cortes y Graena,Granada,-3.266201972961312,37.33082580566412,-3.200942993163949,37.243453979492244
Beas de Granada,Granada,-3.509834051132202,37.27594375610357,-3.429784059524479,37.20203399658209
Huétor Vega,Granada,-3.586581945419312,37.15862274169933,-3.550615072250309,37.13857650756836
Santa Fe,Granada,-3.777935981750431,37.22197341918951,-3.697977066040039,37.13463592529291
El Pinar,Granada,-3.595760107040405,36.93776702880871,-3.484519958496093,36.86681747436529
Cumbres Mayores,Huelva,-6.76037406921381,38.098308563232536,-6.58039999008173,37.96366119384771
Punta Umbría,Huelva,-7.080201148986759,37.25848388671875,-6.947360992431641,37.16374969482427
Fuerte del Rey,Jaén,-3.964059114456063,37.9533805847168,-3.855428934097233,37.86157989501953
La Iruela,Jaén,-3.043715000152531,38.0154266357423,-2.814241886138916,37.91542053222661
Algarrobo,Málaga,-4.059559822082406,36.7859115600587,-4.023047924041748,36.74402999877935
Comares,Málaga,-4.291790008544922,36.888652801513786,-4.21802282333374,36.82806396484386
Mollina,Málaga,-4.692594051361027,37.20177459716791,-4.595377922058049,37.072647094726506
Jimera de Líbar,Málaga,-5.316120147705078,36.68547058105469,-5.239223957061711,36.62652206420904
Jubrique,Málaga,-5.256568908691349,36.60308837890625,-5.161626815795842,36.518672943115234
Valle de Abdalajís,Málaga,-4.713297843933105,36.96055984497082,-4.63929891586298,36.911441802978516
El Madroño,Sevilla,-6.538379192352238,37.698551177978516,-6.339951038360538,37.610469818115234
Las Cabezas de San Juan,Sevilla,-6.053366184234619,37.07868194580083,-5.807621955871525,36.89371871948248
Martín de la Jara,Sevilla,-5.007693767547607,37.17878723144537,-4.903174877166748,37.09009552001959
Pruna,Sevilla,-5.301967144012394,37.06055450439458,-5.158259868621826,36.9412078857423
Bonansa,Huesca,0.633737027645225,42.45000457763683,0.746125996112823,42.37617874145508
Sahún,Huesca,0.400701999664307,42.663040161132926,0.530104994773808,42.542934417724666
La Fueva,Huesca,0.159930005669707,42.511962890625114,0.379238992929572,42.23859786987298
Lascellas-Ponzano,Huesca,-0.11896800249815,42.098003387451286,-0.047113999724331,42.02686309814459
Alberuela de Tubo,Huesca,-0.265839993953705,41.92792892456055,-0.188253998756352,41.864643096923885
Blecua y Torres,Huesca,-0.243046998977661,42.109748840332145,-0.157477006316185,42.02748870849615
Siétamo,Huesca,-0.333420991897469,42.1832885742188,-0.201195001602116,42.107513427734375
Zahínos,Badajoz,-7.049170017242375,38.375221252441406,-6.934371948242131,38.29090881347656
Llerena,Badajoz,-6.163824081420898,38.31218719482433,-5.943117141723633,38.15565490722656
Malcocinado,Badajoz,-5.740613937377872,38.171104431152344,-5.683318138122502,38.081062316894474
Valverde de Llerena,Badajoz,-5.854689121246281,38.25348281860357,-5.745722770690918,38.16987991333008
Campanario,Badajoz,-5.689317226409912,38.99071884155285,-5.481917858123722,38.798244476318416
Hervás,Cáceres,-5.912820816040039,40.31193542480469,-5.763313770294189,40.228954315185604
Nuñomoral,Cáceres,-6.362885951995735,40.45180892944336,-6.154794216155892,40.36574935913097
Cañamero,Cáceres,-5.470615863800049,39.47127151489258,-5.303081035613956,39.271846771240284
Valverde de la Vera,Cáceres,-5.523385047912598,40.204742431640625,-5.459889888763428,40.05709457397466
Brea de Tajo,Madrid,-3.173100948333683,40.28564453125006,-3.078999996185246,40.20055389404297
Orusco de Tajuña,Madrid,-3.252659082412663,40.314308166503956,-3.180237054824829,40.25765609741211
Arakil,Navarra,-1.938603043556099,42.94166564941412,-1.791769981384163,42.881229400634766
Facería 87,Navarra,-1.725697040557804,43.21163940429682,-1.600672960281315,43.14609527587896
Dicastillo,Navarra,-2.084786891937199,42.62942886352539,-1.970602035522461,42.502460479736385
El Busto,Navarra,-2.253875970840397,42.558917999267635,-2.223829984664803,42.51414108276373
Miranda de Arga,Navarra,-1.892604947090092,42.514835357666016,-1.757926940917912,42.445182800293026
Peralta,Navarra,-1.898113965988159,42.39675903320324,-1.705342054367008,42.31592178344732
Facería 11,Navarra,-1.245512962341309,42.634819030761825,-1.233857989311218,42.62617492675787
Abaurregaina,Navarra,-1.240247964859009,42.93719100952154,-1.151119947433472,42.86550521850597
Aria,Navarra,-1.293249964713993,42.99112701416027,-1.254083037376404,42.946468353271484
Cizur,Navarra,-1.792480945587158,42.80091094970709,-1.696285009384155,42.724605560302734
Uterga,Navarra,-1.779489994049072,42.734123229980526,-1.717893958091679,42.694889068603516
Zizur Mayor,Navarra,-1.712754011154175,42.80328750610357,-1.660894989967346,42.77125549316406
Granja de Rocamora,Alicante,-0.945111989974919,38.17160034179698,-0.927946984767857,38.14339065551758
Sella,Alicante,-0.333768010139408,38.643573760986435,-0.229561001062393,38.58538436889654
Benafigos,Castellón,-0.238446995615959,40.322708129882926,-0.135564997792244,40.23540878295904
Vilar de Canes,Castellón,-0.092497996985799,40.3797836303712,-0.028541000559926,40.33438110351574
Càlig,Castellón,0.327946990728435,40.51186370849615,0.377824008464813,40.42140960693359
Forcall,Castellón,-0.266746997833252,40.697959899902344,-0.151347994804325,40.61438369750982
Almazora,Castellón,-0.153632000088635,39.98901748657238,0.002640000544432,39.910694122314446
Benavites,Valencia,-0.262113988399506,39.743553161621094,-0.195546999573651,39.721397399902344
Bicorp,Valencia,-0.918940007686615,39.17097854614269,-0.760675013065281,39.0248184204101
Yátova,Valencia,-0.984670996665955,39.410396575927734,-0.795324981212559,39.31010818481445
Castellonet de la Conquesta,Valencia,-0.278407007455826,38.92188644409191,-0.247914999723378,38.89163589477539
Fortaleny,Valencia,-0.33134999871254,39.195602416992244,-0.307345986366272,39.162929534912166
Bocairent,Valencia,-0.717130005359593,38.79513168334961,-0.50705498456955,38.686588287353516
Salem,Valencia,-0.403730005025807,38.86222076416021,-0.351280987262669,38.83457565307617
Malpartida de la Serena,Badajoz,-5.653934001922607,38.74099731445307,-5.593315124511662,38.660556793213004
Oristà,Barcelona,1.985918045043945,41.996040344238395,2.139062881469727,41.89766693115229
Castellbell i el Vilar,Barcelona,1.800729036331177,41.667964935302734,1.896466970443669,41.61254501342779
Torrelles de Llobregat,Barcelona,1.943972945213318,41.37602615356451,2.003142118453979,41.33339309692382
Bolvir,Girona,1.849460005760307,42.44305419921881,1.912379980087394,42.398159027099666
Esponellà,Girona,2.765280008316097,42.18994140625006,2.849123001098746,42.14931869506847
Portbou,Girona,3.102617025375366,42.438007354736385,3.17430496215826,42.41550827026372
Sant Pere Pescador,Girona,3.06065392494213,42.21823501586914,3.116527080535889,42.141525268554744
Vilaür,Girona,2.938317060470695,42.15477371215826,2.97086310386669,42.12290954589855
Foixà,Girona,2.97196102142334,42.08494949340826,3.044651985168513,42.02342224121094
Canejan,Lleida,0.728061020374412,42.84880828857433,0.877350986003876,42.788131713867244
Vielha e Mijaran,Lleida,0.660037994384822,42.80574798583979,0.903504014015198,42.6112632751466
Vilamòs,Lleida,0.678308010101318,42.788288116455185,0.77475601434719,42.7315673828125
Vinaixa,Lleida,0.928794026374874,41.481010437011776,1.015462040901184,41.388622283935604
Cava,Lleida,1.565973997116146,42.349849700927734,1.660807013511771,42.285850524902344
Conca de Dalt,Lleida,0.852542996406555,42.30534744262707,0.957269012928066,42.2234382629395
Guimerà,Lleida,1.153452992439383,41.596622467041016,1.219892024993896,41.54049301147472
Ribera d'Ondara,Lleida,1.277410030365047,41.67626571655285,1.387410998344478,41.59296417236334
Cornudella de Montsant,Tarragona,0.865108013153076,41.32658767700201,0.976063013076782,41.20763015747082
Ascó,Tarragona,0.487563997507095,41.21610641479492,0.619895994663239,41.11822128295893
Tivissa,Tarragona,0.633818984031791,41.10506439208989,0.873072981834468,40.93220520019531
Rasquera,Tarragona,0.565333008766174,41.02507781982422,0.665950000286216,40.9307479858399
Tortosa,Tarragona,0.417248994112015,40.89764785766607,0.66427302360546,40.73291015624999
Vallclara,Tarragona,0.962294995784816,41.39217758178711,1.014987945556697,41.34634399414068
El Berrueco,Madrid,-3.602060079574585,40.90579605102539,-3.51242995262146,40.85041427612316
Navalafuente,Madrid,-3.701308965682983,40.833126068115234,-3.651165962219181,40.800182342529354
Valdeavero,Madrid,-3.383625030517578,40.65428543090825,-3.314907073974495,40.596355438232536
Navalagamella,Madrid,-4.177090167999267,40.52210998535156,-4.070967197418213,40.3644905090332
Sevilla la Nueva,Madrid,-4.076744079589844,40.38079071044922,-3.998563051223698,40.332271575927734
Villamanta,Madrid,-4.172976016998234,40.34318161010748,-4.066075801849365,40.241806030273494
Nogales,Badajoz,-6.818751811981201,38.7325325012207,-6.682528018951416,38.529876708984375
Antzuola,Guipúzcoa,-2.411462068557682,43.1275634765625,-2.337806940078679,43.06500625610362
Bidegoian,Guipúzcoa,-2.193299055099487,43.16777038574213,-2.137109041213989,43.1107063293457
Ormaiztegi,Guipúzcoa,-2.271382093429565,43.0583267211914,-2.230556011199894,43.02542114257824
Atxondo,Vizcaya,-2.624408006668091,43.1392173767091,-2.54790210723877,43.08118820190435
Basauri,Vizcaya,-2.913853883743229,43.24567031860363,-2.866624116897583,43.21516418457037
Grandas de Salime,Asturias,-6.99260377883911,43.244384765625114,-6.78818416595459,43.13179016113287
San Tirso de Abres,Asturias,-7.18205785751337,43.43196105957031,-7.094673156738224,43.37454986572265
Vegadeo,Asturias,-7.104690074920597,43.47421264648443,-6.946887016296386,43.35699844360357
Lorca,Murcia,-2.012515068054142,37.970222473144645,-1.396528959274292,37.4210662841798
Alhama de Murcia,Murcia,-1.564810991287231,37.906047821045036,-1.268633008003235,37.721881866455135
Cartagena,Murcia,-1.226250052451974,37.789028167724666,-0.686528027057648,37.53347396850591
La Unión,Murcia,-0.928471982479039,37.64569091796881,-0.840210020542145,37.574859619140625
Bullas,Murcia,-1.722373962402344,38.09595108032232,-1.615100026130676,37.965538024902344
Abanilla,Murcia,-1.142174959182739,38.34651565551758,-0.967348992824498,38.13743209838867
Ricote,Murcia,-1.515743017196598,38.19531249999994,-1.347759962081909,38.10649108886719
Monterrei,Ourense,-7.61968278884882,42.021903991699276,-7.440189838409423,41.877109527588004
Xinzo de Limia,Ourense,-7.804293155670052,42.12462615966808,-7.622371196746825,41.94538879394531
Nigrán,Pontevedra,-8.851248741149789,42.173576354980526,-8.737597465515137,42.11152267456066
Vila de Cruces,Pontevedra,-8.34803104400629,42.85999298095709,-8.10330867767334,42.72365951538086
Sineu,Baleares,2.965020895004386,39.688617706298935,3.08657002449047,39.6081657409669
Artenara,Las Palmas,-15.774862289428652,28.05313491821289,-15.615718841552734,27.9794025421142
Canales de la Sierra,La Rioja,-3.129329919815063,42.21714019775385,-3.003154993057251,42.11042022705083
Quel,La Rioja,-2.074979066848755,42.28388977050792,-1.996641039848271,42.13179016113287
Usagre,Badajoz,-6.320675849914551,38.46584701538097,-6.064978122711125,38.311939239501896
Manchita,Badajoz,-6.050696849822941,38.839706420898494,-5.969651222228947,38.748260498046875
Madrigal de la Vera,Cáceres,-5.396224975585938,40.26520156860363,-5.33586597442627,40.108409881591854
Huélaga,Cáceres,-6.632314205169678,40.089302062988224,-6.585968017578124,40.035869598388665
Montánchez,Cáceres,-6.2415452003479,39.2953453063966,-6.074513912200927,39.190216064453125
Culleredo,A Coruña,-8.469840049743596,43.329303741455135,-8.353143692016602,43.225078582763615
Ribas de Sil,Lugo,-7.411604881286621,42.474006652832145,-7.21466302871704,42.38473892211914
Xermade,Lugo,-7.898038864135741,43.44607162475591,-7.676238059997559,43.28211212158208
San Amaro,Ourense,-8.103844642639158,42.400215148925895,-8.025473594665527,42.33454132080083
Fasnia,Santa Cruz de Tenerife,-16.53931045532221,28.302217483520565,-16.407917022705078,28.1914958953858
Robres del Castillo,La Rioja,-2.339741945266667,42.294467926025504,-2.240093946456909,42.21706771850586
Casalarreina,La Rioja,-2.928981065750065,42.561141967773494,-2.883826017379761,42.529708862304794
San Asensio,La Rioja,-2.788923025131169,42.54425048828119,-2.694427967071476,42.46514129638672
Torremontalbo,La Rioja,-2.700583934783935,42.52572250366211,-2.668348073959351,42.49251174926758
Villar de Torre,La Rioja,-2.908921957015878,42.38768386840826,-2.835215091705322,42.33742904663086
Siero,Asturias,-5.829236030578612,43.46603393554699,-5.55445384979248,43.32196044921881
Cuevas de Almudén,Teruel,-0.865769982337952,40.76990127563488,-0.76688802242279,40.679191589355575
Santa Cruz de Nogueras,Teruel,-1.121549010276738,41.14277648925781,-1.054216027259827,41.0945396423341
Colmenar de Oreja,Madrid,-3.594185113906804,40.13595199584961,-3.344177961349487,40.03422546386719
Anue,Navarra,-1.650328993797189,43.043422698974666,-1.54972505569458,42.910598754882926
Facería 52,Navarra,-1.751893997192383,42.92729949951171,-1.742048025131226,42.925113677978516
Ultzama,Navarra,-1.758947968482914,43.058586120605526,-1.60145902633667,42.94786071777344
Allín,Navarra,-2.139882087707463,42.757453918457145,-2.043437957763615,42.65761947631847
Barbarin,Navarra,-2.165572881698552,42.60704803466797,-2.090230941772404,42.55697631835949
Larraona,Navarra,-2.280967950820866,42.79117965698242,-2.236979961395264,42.74805831909174
Mendaza,Navarra,-2.288350105285645,42.689311981201115,-2.206621885299683,42.59774398803722
Zúñiga,Navarra,-2.315660953521729,42.70910263061535,-2.264803886413574,42.65076446533208
San Adrián,Navarra,-1.969951987266541,42.3705673217774,-1.873808979988041,42.322311401367244
Ablitas,Navarra,-1.660454988479501,42.01620101928705,-1.499099016189575,41.90989685058594
Olóriz,Navarra,-1.670156955718937,42.68225860595709,-1.542708039283752,42.59846878051769
Ujué,Navarra,-1.574633955955505,42.54631423950195,-1.417822957038879,42.41317749023449
Güesa,Navarra,-1.119042038917542,42.86196517944336,-1.013864040374756,42.79461669921881
Unciti,Navarra,-1.540431022644043,42.76441192626953,-1.438778996467533,42.69649887084972
Obanos,Navarra,-1.808503031730652,42.70131301879894,-1.763442039489689,42.62427139282221
Alcocer de Planes,Alicante,-0.418184995651245,38.80612182617193,-0.384483009576741,38.78602600097656
Balones,Alicante,-0.359362006187439,38.76832580566406,-0.311338990926686,38.72122955322265
Jávea,Alicante,0.102343000471706,38.81847381591797,0.234861001372337,38.71625137329113
Llíber,Alicante,-0.03328400105238,38.76930236816412,0.040833000093755,38.67700195312506
Crevillent,Alicante,-0.895870983600616,38.294879913330135,-0.751820027828217,38.15597915649414
Argelita,Castellón,-0.368719995021763,40.10050201416027,-0.310135006904602,40.04238891601557
Villores,Castellón,-0.234276995062828,40.68925094604503,-0.18707600235939,40.66983795166021
Benifairó de les Valls,Valencia,-0.291379988193455,39.73480987548834,-0.260008007287922,39.712497711181754
Utiel,Valencia,-1.349462032318115,39.697624206543026,-1.088428020477238,39.5410423278808
Senyera,Valencia,-0.517252027988434,39.073242187500114,-0.49609899520874,39.056381225585994
Torrebaja,Valencia,-1.26103401184082,40.12517929077154,-1.244909048080444,40.11297607421875
Guadasequies,Valencia,-0.512499988079014,38.93478393554682,-0.474743992090168,38.91792678833007
Ontinyent,Valencia,-0.73827600479126,38.86791610717785,-0.560136020183506,38.74965667724615
Esparragosa de Lares,Badajoz,-5.520862102508545,39.020294189453125,-5.201540946960449,38.898944854736385
Cordobilla de Lácara,Badajoz,-6.487950801849365,39.175853729248104,-6.393776893615723,39.1071662902832
Don Álvaro,Badajoz,-6.325663089752196,38.89235305786127,-6.229258060455321,38.831233978271534
Puebla de la Calzada,Badajoz,-6.652363777160644,38.902355194091854,-6.603573799133244,38.85520553588867
Fuente del Maestre,Badajoz,-6.512379169464054,38.635429382324276,-6.370502948760985,38.4637718200683
Verín,Ourense,-7.474178791046029,41.98302078247064,-7.352619171142578,41.8073616027832
Vilar de Santos,Ourense,-7.824477195739747,42.14105606079107,-7.780685901641789,42.06193923950207
Felanitx,Baleares,3.062068939208984,39.5340461730957,3.277638912200985,39.375732421875114
Porreres,Baleares,2.958117961883602,39.55428314208996,3.111624002456721,39.46018218994146
Sencelles,Baleares,2.83970499038702,39.69051742553722,2.959168910980281,39.603538513183594
Tacoronte,Santa Cruz de Tenerife,-16.434099197387695,28.521804809570256,-16.375356674194336,28.427566528320423
Préjano,La Rioja,-2.231621980667114,42.20291900634771,-2.138595104217529,42.12469482421875
Fonzaleche,La Rioja,-3.031929016113224,42.61130523681646,-2.963669061660766,42.564388275146484
Ledesma de la Cogolla,La Rioja,-2.74778509140009,42.33211135864258,-2.672665119171142,42.30314254760748
Uruñuela,La Rioja,-2.722186088562012,42.48469161987305,-2.671763896942139,42.43156814575207
Pinillos,La Rioja,-2.631233930587769,42.209453582763665,-2.566414117813054,42.1643905639649
Daroca de Rioja,La Rioja,-2.616765975952092,42.38426971435547,-2.568098068237248,42.327960968017635
Fuenmayor,La Rioja,-2.626046895980778,42.50351715087896,-2.521975040435734,42.44142913818371
Aramaio,Álava,-2.661636114120483,43.08816528320318,-2.524807929992619,42.982215881347656
Parzonería de Encia (Estado),Álava,-2.371861934661865,42.850959777831974,-2.232647895812988,42.76447296142584
Ribera Alta,Álava,-3.009145021438485,42.87905883789062,-2.835423946380558,42.717308044433594
Aizarnazabal,Guipúzcoa,-2.255068063735905,43.275714874267635,-2.205542087554875,43.252517700195305
Asteasu,Guipúzcoa,-2.151422023773193,43.22846984863281,-2.073438882827758,43.17764282226574
Elgeta,Guipúzcoa,-2.509684085845834,43.17530822753912,-2.455931901931706,43.12191772460943
Legazpi,Guipúzcoa,-2.378082036972046,43.087829589843864,-2.311629056930485,42.96830749511719
Aulesti,Vizcaya,-2.602113962173405,43.32888031005871,-2.514143943786564,43.268505096435604
Balmaseda,Vizcaya,-3.253370046615543,43.218288421630916,-3.178194999694767,43.16920852661133
Garay,Vizcaya,-2.639698982238713,43.213787078857536,-2.605058908462468,43.17815017700207
Gatika,Vizcaya,-2.931655883789062,43.389339447021484,-2.856750011443978,43.330924987793026
Proaza,Asturias,-6.104520797729435,43.28725433349615,-5.973236083984375,43.1676025390625
Riosa,Asturias,-5.947803020477295,43.25071716308605,-5.842558860778808,43.167007446289006
Caravaca de la Cruz,Murcia,-2.29836893081665,38.147403717041016,-1.809975028037968,37.86851119995117
Lorquí,Murcia,-1.278664946556091,38.13014984130865,-1.225788950919991,38.06936645507824
Bayarque,Almería,-2.481719017028752,37.341831207275504,-2.409950971603394,37.28764724731457
Pechina,Almería,-2.449398040771484,36.98957824707037,-2.354787111282349,36.89381790161144
Chiclana de la Frontera,Cádiz,-6.212081909179688,36.47192382812506,-5.993558883666992,36.330543518066406
Algeciras,Cádiz,-5.550949096679688,36.175346374511776,-5.424583911895752,36.049861907958984
Algodonales,Cádiz,-5.533677101135253,36.940685272216854,-5.304815769195557,36.83592605590826
Benaocaz,Cádiz,-5.543621063232365,36.75461959838867,-5.388185977935791,36.65453338623058
Espiel,Córdoba,-5.318182945251465,38.28341674804699,-4.851434230804443,37.975875854492244
Palma del Río,Córdoba,-5.41426420211792,37.74435043334961,-5.134199142456055,37.5843124389649
Luque,Córdoba,-4.323050022125244,37.62657165527344,-4.157701015472355,37.48504257202154
Illora,Granada,-3.996228933334351,37.38785171508789,-3.809861898422128,37.19684600830078
Benamaurel,Granada,-2.798312902450505,37.71582794189453,-2.611638069152832,37.55871582031256
Nívar,Granada,-3.593034029006958,37.28076171875,-3.505467891693058,37.24322128295909
Vegas del Genil,Granada,-3.739912986755314,37.18829727172863,-3.648251056671143,37.149139404296875
Zafarraya,Granada,-4.224269866943359,37.02927398681646,-4.08003997802723,36.952285766601506
Motril,Granada,-3.566806077957039,36.79285049438482,-3.409631967544556,36.69347381591797
Torre-Cardela,Granada,-3.400002956390324,37.51954269409185,-3.321427106857243,37.47686004638672
Santa Bárbara de Casa,Huelva,-7.300558090209961,37.86558914184582,-7.125247955322266,37.685409545898494
Santiago de Calatrava,Jaén,-4.239456176757812,37.778759002685604,-4.135914802551213,37.706470489502
Torre del Campo,Jaén,-4.000082969665471,37.93517684936529,-3.825843095779419,37.734142303466854
Cazorla,Jaén,-3.191435098648071,38.013744354248104,-2.774214029312134,37.791149139404354
Andújar,Jaén,-4.27854394912714,38.401844024658196,-3.859776973724252,37.965385437011776
Arroyo del Ojanco,Jaén,-2.960633039474487,38.35145950317383,-2.812045097351074,38.275859832763786
Jabalquinto,Jaén,-3.836833000182991,38.06056213378912,-3.682240009307804,37.97708892822277
Macharaviaya,Málaga,-4.238005161285344,36.79281616210949,-4.208008766174316,36.75219345092779
Benalauría,Málaga,-5.370140075683537,36.610031127929744,-5.234553813934326,36.55577087402344
Coín,Málaga,-4.832812786102295,36.753383636474666,-4.706555843353271,36.58974456787109
Istán,Málaga,-5.04318904876709,36.66051864624035,-4.892868995666447,36.53694152832037
Cazalla de la Sierra,Sevilla,-5.962747097015381,38.038619995117244,-5.675869941711426,37.82035446166998
Fuentes de Andalucía,Sevilla,-5.465750217437744,37.61151504516612,-5.278894901275635,37.41341781616211
San Juan de Aznalfarache,Sevilla,-6.054829120635986,37.37945556640631,-6.019362926483154,37.34853363037115
Sevilla,Sevilla,-6.032557010650521,37.31754684448248,-6.013865947723332,37.300220489502
Fonz,Huesca,0.170857995748577,42.04082489013677,0.305197000503597,41.96806335449219
Pozán de Vero,Huesca,-0.000373000017134,42.10470199584955,0.053373001515922,42.046825408935604
Angüés,Huesca,-0.244242995977402,42.13170623779297,-0.106807000935078,42.01625061035167
Barbuñales,Huesca,-0.13010199368,42.070827484130916,-0.066363997757378,42.0049400329591
Huerto,Huesca,-0.290814995765686,41.97391128540039,-0.10971699655056,41.86698913574219
Villanúa,Huesca,-0.567027986049538,42.734020233154354,-0.442508012056351,42.643798828125114
Azaila,Teruel,-0.58175802230835,41.35432052612316,-0.438672006130162,41.24708557128906
Líjar,Almería,-2.27054309844965,37.3215217590332,-2.18853497505188,37.26190948486328
Turrillas,Almería,-2.303447008132878,37.06393051147472,-2.210932016372624,36.989082336425895
Alhama de Almería,Almería,-2.611893892288208,36.98004531860346,-2.537332057952881,36.90777587890631
Paterna del Río,Almería,-2.984061002731266,37.09659194946289,-2.914829969406128,36.99574661254882
Gádor,Almería,-2.572284936904907,37.06056976318371,-2.445297956466618,36.863338470458984
Vícar,Almería,-2.750292062759399,36.868087768554744,-2.598083972930908,36.73321914672863
Jimena de la Frontera,Cádiz,-5.587906837463322,36.5377655029298,-5.315005779266301,36.32219314575189
Monturque,Córdoba,-4.620316028594971,37.52032852172857,-4.548153877258301,37.43216323852545
Santaella,Córdoba,-4.94880485534668,37.65862655639659,-4.750028133392276,37.42326736450207
El Viso,Córdoba,-5.18438816070551,38.72910690307617,-4.816238880157471,38.46885681152344
Villafranca de Córdoba,Córdoba,-4.601353168487549,38.0061874389649,-4.511688232421875,37.896183013916016
Benamejí,Córdoba,-4.604078769683838,37.28972625732422,-4.489308834075928,37.209194183349666
La Peza,Granada,-3.377485036849976,37.35663223266607,-3.247581005096436,37.209533691406364
Lugros,Granada,-3.300892114639282,37.25743103027355,-3.196845054626464,37.14178848266596
Alfacar,Granada,-3.596560001373234,37.275955200195426,-3.504399061203003,37.2194709777832
Cenes de la Vega,Granada,-3.559864044189453,37.1714096069337,-3.519108057022038,37.140518188476676
Salar,Granada,-4.106553077697696,37.18296051025396,-3.96600604057312,37.089962005615234
Los Guajares,Granada,-3.681544065475464,36.897789001464844,-3.532110929489136,36.80056762695318
Carataunas,Granada,-3.415267944335938,36.93534851074218,-3.368069887161198,36.9074440002442
Nevada,Granada,-3.100996017456054,37.11329650878906,-2.976444005966187,36.968276977539176
La Puerta de Segura,Jaén,-2.869123935699349,38.445671081543026,-2.711958885192814,38.30298233032221
Alcalá la Real,Jaén,-4.087224006652832,37.541088104248104,-3.802089929580631,37.37837982177745
Benamocarra,Málaga,-4.181925773620605,36.80155563354492,-4.150358200073185,36.77037429809582
Alozaina,Málaga,-4.893924236297607,36.771354675293026,-4.81781005859375,36.694332122802734
El Cuervo de Sevilla,Sevilla,-6.084552764892521,36.89219284057623,-5.941177845001221,36.844207763671875
Puente de Montañana,Huesca,0.601118028164024,42.22332000732427,0.713994026184082,42.12372970581066
Valle de Lierp,Huesca,0.455375999212265,42.41711425781256,0.525111019611359,42.34637069702143
Pueyo de Santa Cruz,Huesca,0.137199997901973,41.86875152587896,0.186001002788544,41.83415603637701
Castejón de Monegros,Huesca,-0.336172014474869,41.74644470214844,-0.093402996659222,41.572566986083984
Lalueza,Huesca,-0.329925000667515,41.94185256958008,-0.162329003214836,41.797954559326286
